0.90696582,0.982797844,11.54212678,0.44923309,11.93618942,0.623566619,30.74180822,11.07806925,14.9928721,0.632261738,100.2132336,16.43828117,21.40326822,1.055216862,100.0035534,18.86009309,60.19691349,170.0801036,29.87684837,3.006197228,404.6583639,404.6583639,404.6583639,404.6583639,404.6583639,404.6583639,404.6583639,404.6583639,404.6583639,404.6583639,404.6583639
1.08620994,0.350561625,1.004006316,2.750614801,15.00721515,0.869463338,0.33937876,0.633955485,0.046615252,59.05996493,1.256195345,37.73047447,96.64836048,75.40892801,22.2240902,7.989963725,2.05421237,202.5896597,89.52672909,26.8091431,553.7041151,553.7041151,553.7041151,553.7041151,553.7041151,553.7041151,553.7041151,553.7041151,553.7041151,553.7041151,553.7041151
15.31093015,0.205871871,2.782084912,2.246343442,0.201074723,5.335552645,4.471197957,3.878769887,23.95955865,10.41417878,2.761140034,0.795505591,62.62048525,6.318932423,21.75594429,194.6000963,87.86110565,56.14414778,59.73104482,72.06639859,3.885421503,3.885421503,3.885421503,3.885421503,3.885421503,3.885421503,3.885421503,3.885421503,3.885421503,3.885421503,3.885421503
5.041126708,0.69865995,4.967638866,1.043092183,2.029706102,29.75036891,4.050229807,61.40752166,12.6820135,34.22821525,35.54940506,6.082765278,13.39209701,27.83118091,65.47729565,98.1281005,115.100654,1.286475373,8.771527171,6.550270309,11.18197033,11.18197033,11.18197033,11.18197033,11.18197033,11.18197033,11.18197033,11.18197033,11.18197033,11.18197033,11.18197033
12.62672884,2.462142977,7.357765223,2.156252383,1.464602839,7.125298519,0.111556902,3.54415215,0.119204723,9.080805471,2.883939706,9.231570491,17.35057798,58.40347593,2.182698049,31.30229078,74.37638768,45.64973514,1.505365984,7.770872353,529.5099585,529.5099585,529.5099585,529.5099585,529.5099585,529.5099585,529.5099585,529.5099585,529.5099585,529.5099585,529.5099585
2.361342479,5.257060324,0.3127512,3.799640626,1.859387715,14.57754419,15.27395877,53.02445403,7.059369523,0.788982647,236.8831952,28.14673665,21.0878741,15.93754761,120.6192052,0.682531703,1.149016618,1.579793255,69.41557348,69.8664329,45.49525976,45.49525976,45.49525976,45.49525976,45.49525976,45.49525976,45.49525976,45.49525976,45.49525976,45.49525976,45.49525976
0.935498142,5.063929531,2.448507918,18.01007073,0.338864918,4.773522714,4.167012053,0.355841244,12.27247178,11.22520008,0.603612027,6.946270561,16.65673322,9.632860794,45.42607985,14.00136642,103.6449852,382.6233567,151.4383045,7.95397679,99.03072455,99.03072455,99.03072455,99.03072455,99.03072455,99.03072455,99.03072455,99.03072455,99.03072455,99.03072455,99.03072455
0.146524782,1.099702394,1.9150916,3.050989048,0.450030489,0.543339152,7.113848896,0.387241615,26.37756133,13.87176655,2.227758697,1.80994265,130.9539565,1.352289575,136.9247136,5.927587958,263.2788993,51.30052381,34.23248543,144.1510893,378.9116291,378.9116291,378.9116291,378.9116291,378.9116291,378.9116291,378.9116291,378.9116291,378.9116291,378.9116291,378.9116291
1.022109765,1.915466571,13.36181226,39.41406231,29.25428984,1.068734095,23.58811318,2.063086192,0.292152031,11.40326724,54.96180508,16.15903938,5.367716989,78.65101868,14.18675189,28.39565101,101.4797372,140.4922941,92.28357684,127.9152307,39.54226995,39.54226995,39.54226995,39.54226995,39.54226995,39.54226995,39.54226995,39.54226995,39.54226995,39.54226995,39.54226995
0.551242744,1.055486989,1.18489867,0.316471817,14.67401187,0.00065266,4.386080413,20.63419552,14.22981947,198.8783391,71.4596115,20.0264704,30.6091492,20.70951024,1.431714078,88.05403464,14.27788461,70.21778141,108.6919803,167.766562,11.57321918,11.57321918,11.57321918,11.57321918,11.57321918,11.57321918,11.57321918,11.57321918,11.57321918,11.57321918,11.57321918
